[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21103, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.071756, 'ymin': 0.507351, 'xmax': 0.319277, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21104, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.061881, 'ymin': 0.507351, 'xmax': 0.329151, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21105, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.061881, 'ymin': 0.507351, 'xmax': 0.329151, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21106, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.061881, 'ymin': 0.507351, 'xmax': 0.329151, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21107, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.041365, 'ymin': 0.507351, 'xmax': 0.308635, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21108, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.041365, 'ymin': 0.507351, 'xmax': 0.308635, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21109, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.041365, 'ymin': 0.507351, 'xmax': 0.308635, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21110, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.020849, 'ymin': 0.511393, 'xmax': 0.288119, 'ymax': 0.679641}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21111, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.020849, 'ymin': 0.507351, 'xmax': 0.288119, 'ymax': 0.663166}]}
[2026-05-04 10:31:25] Received on robot/coral: {'frame': 21112, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.020849, 'ymin': 0.501135, 'xmax': 0.288119, 'ymax': 0.669382}]}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21113, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21114, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21115, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21116, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21117, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21118, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21119, 'bboxes': []}
[2026-05-04 10:31:26] Received on robot/coral: {'frame': 21120, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21122, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21123, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21124, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21125, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21126, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21127, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21128, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.335237, 'ymin': 0.526463, 'xmax': 0.829897, 'ymax': 0.708403}]}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21129, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21130, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21131, 'bboxes': []}
[2026-05-04 10:31:27] Received on robot/coral: {'frame': 21132, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.335237, 'ymin': 0.535489, 'xmax': 0.829897, 'ymax': 0.731944}]}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21133, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21134, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21135, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21137, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21138, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21139, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21140, 'bboxes': []}
[2026-05-04 10:31:28] Received on robot/coral: {'frame': 21141, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21142, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21143, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21144, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21145, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21146, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.241697, 'ymin': 0.53118, 'xmax': 0.776237, 'ymax': 0.727788}]}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21147, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21148, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.248071, 'ymin': 0.527651, 'xmax': 0.782198, 'ymax': 0.739781}]}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21149, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21150, 'bboxes': []}
[2026-05-04 10:31:29] Received on robot/coral: {'frame': 21151, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.215504, 'ymin': 0.527651, 'xmax': 0.749631, 'ymax': 0.739781}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21152, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.215504, 'ymin': 0.519205, 'xmax': 0.749631, 'ymax': 0.715661}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21154, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.215504, 'ymin': 0.527651, 'xmax': 0.749631, 'ymax': 0.739781}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21155, 'bboxes': []}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21156, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.215504, 'ymin': 0.527651, 'xmax': 0.749631, 'ymax': 0.739781}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21157, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.18273, 'ymin': 0.53118, 'xmax': 0.71727, 'ymax': 0.727788}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21158, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.18273, 'ymin': 0.523337, 'xmax': 0.71727, 'ymax': 0.735631}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21159, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.18273, 'ymin': 0.523337, 'xmax': 0.71727, 'ymax': 0.735631}]}
[2026-05-04 10:31:30] Received on robot/coral: {'frame': 21160, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.161406, 'ymin': 0.53118, 'xmax': 0.738594, 'ymax': 0.727788}]}
[2026-05-04 10:31:30] COUNT TRIGGERED! XRP-BOOK (ID: 18) crossed at X:143
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21161, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.161406, 'ymin': 0.53118, 'xmax': 0.738594, 'ymax': 0.727788}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21162, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.120373, 'ymin': 0.53118, 'xmax': 0.697562, 'ymax': 0.727788}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21163, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.161406, 'ymin': 0.53118, 'xmax': 0.738594, 'ymax': 0.727788}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21164, 'bboxes': []}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21165, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.120373, 'ymin': 0.53118, 'xmax': 0.697562, 'ymax': 0.727788}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21166, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.120373, 'ymin': 0.523337, 'xmax': 0.697562, 'ymax': 0.735631}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21167, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.120373, 'ymin': 0.523337, 'xmax': 0.697562, 'ymax': 0.735631}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21168, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.141697, 'ymin': 0.53118, 'xmax': 0.676237, 'ymax': 0.727788}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21169, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.123763, 'ymin': 0.523337, 'xmax': 0.658303, 'ymax': 0.735631}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21170, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.123763, 'ymin': 0.523337, 'xmax': 0.658303, 'ymax': 0.735631}]}
[2026-05-04 10:31:31] Received on robot/coral: {'frame': 21171, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.102438, 'ymin': 0.523337, 'xmax': 0.679627, 'ymax': 0.735631}]}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21172, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.120373, 'ymin': 0.53118, 'xmax': 0.697562, 'ymax': 0.727788}]}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21173, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.102438, 'ymin': 0.53118, 'xmax': 0.679627, 'ymax': 0.727788}]}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21174, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.115504, 'ymin': 0.535489, 'xmax': 0.649631, 'ymax': 0.731944}]}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21175, 'bboxes': []}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21176, 'bboxes': []}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21178, 'bboxes': []}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21179, 'bboxes': []}
[2026-05-04 10:31:32] Received on robot/coral: {'frame': 21180, 'bboxes': []}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21181, 'bboxes': []}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21182, 'bboxes': []}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21183, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.061406, 'ymin': 0.523337, 'xmax': 0.638594, 'ymax': 0.735631}, {'id': 1, 'score': 0.675781, 'xmin': 0.714724, 'ymin': 0.496464, 'xmax': 0.971832, 'ymax': 0.71698}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21184, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.704467, 'ymin': 0.496464, 'xmax': 0.982088, 'ymax': 0.71698}, {'id': 1, 'score': 0.675781, 'xmin': 0.020373, 'ymin': 0.523337, 'xmax': 0.597562, 'ymax': 0.735631}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21185, 'bboxes': [{'id': 1, 'score': 0.675781, 'xmin': 0.698319, 'ymin': 0.524782, 'xmax': 0.955623, 'ymax': 0.72916}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21186, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.693392, 'ymin': 0.522889, 'xmax': 0.993164, 'ymax': 0.727111}, {'id': 1, 'score': 0.8125, 'xmin': 0.020373, 'ymin': 0.523337, 'xmax': 0.597562, 'ymax': 0.735631}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21187, 'bboxes': [{'id': 1, 'score': 0.8125, 'xmin': 0.698319, 'ymin': 0.524782, 'xmax': 0.955623, 'ymax': 0.72916}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21188, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.693392, 'ymin': 0.514742, 'xmax': 0.993164, 'ymax': 0.735258}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21189, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.688055, 'ymin': 0.524782, 'xmax': 0.965888, 'ymax': 0.72916}]}
[2026-05-04 10:31:33] Received on robot/coral: {'frame': 21190, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.663156, 'ymin': 0.514742, 'xmax': 0.986844, 'ymax': 0.735258}, {'id': 1, 'score': 0.675781, 'xmin': 0.0, 'ymin': 0.523337, 'xmax': 0.620587, 'ymax': 0.735631}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21191, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.663156, 'ymin': 0.514742, 'xmax': 0.986844, 'ymax': 0.735258}, {'id': 1, 'score': 0.675781, 'xmin': 0.0, 'ymin': 0.523337, 'xmax': 0.620587, 'ymax': 0.735631}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21192, 'bboxes': [{'id': 1, 'score': 0.949219, 'xmin': 0.688055, 'ymin': 0.516629, 'xmax': 0.965888, 'ymax': 0.737313}, {'id': 1, 'score': 0.8125, 'xmin': 0.020373, 'ymin': 0.523337, 'xmax': 0.597562, 'ymax': 0.735631}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21193, 'bboxes': [{'id': 1, 'score': 0.902344, 'xmin': 0.655076, 'ymin': 0.514742, 'xmax': 1.0, 'ymax': 0.735258}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21194, 'bboxes': [{'id': 1, 'score': 0.949219, 'xmin': 0.649711, 'ymin': 0.524223, 'xmax': 0.9734, 'ymax': 0.762333}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21195, 'bboxes': [{'id': 1, 'score': 0.949219, 'xmin': 0.636799, 'ymin': 0.505945, 'xmax': 0.986313, 'ymax': 0.744055}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21196, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.633195, 'ymin': 0.535489, 'xmax': 0.997074, 'ymax': 0.731944}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21198, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.586112, 'ymin': 0.527651, 'xmax': 0.979023, 'ymax': 0.739781}, {'id': 1, 'score': 0.675781, 'xmin': 0.0, 'ymin': 0.535489, 'xmax': 0.573237, 'ymax': 0.731944}]}
[2026-05-04 10:31:34] Received on robot/coral: {'frame': 21199, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.586112, 'ymin': 0.535489, 'xmax': 0.979023, 'ymax': 0.731944}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21200, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.611061, 'ymin': 0.530854, 'xmax': 0.934997, 'ymax': 0.769146}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21201, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.586112, 'ymin': 0.527651, 'xmax': 0.979023, 'ymax': 0.739781}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21202, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.611061, 'ymin': 0.530854, 'xmax': 0.934997, 'ymax': 0.769146}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21203, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.598138, 'ymin': 0.516629, 'xmax': 0.947919, 'ymax': 0.737313}, {'id': 1, 'score': 0.675781, 'xmin': 0.017802, 'ymin': 0.535489, 'xmax': 0.551929, 'ymax': 0.731944}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21204, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.570437, 'ymin': 0.527651, 'xmax': 0.994697, 'ymax': 0.739781}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21205, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.598138, 'ymin': 0.516629, 'xmax': 0.947919, 'ymax': 0.737313}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21206, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.570437, 'ymin': 0.527651, 'xmax': 0.994697, 'ymax': 0.739781}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21207, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.598138, 'ymin': 0.507825, 'xmax': 0.947919, 'ymax': 0.746117}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21208, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.598138, 'ymin': 0.530854, 'xmax': 0.947919, 'ymax': 0.769146}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21209, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.598138, 'ymin': 0.507825, 'xmax': 0.947919, 'ymax': 0.746117}]}
[2026-05-04 10:31:35] Received on robot/coral: {'frame': 21210, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.516629, 'xmax': 0.961873, 'ymax': 0.737313}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21211, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.553512, 'ymin': 0.527651, 'xmax': 1.0, 'ymax': 0.739781}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21212, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.553512, 'ymin': 0.535489, 'xmax': 1.0, 'ymax': 0.731944}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21213, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.553512, 'ymin': 0.535489, 'xmax': 1.0, 'ymax': 0.731944}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21214, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21215, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21216, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21218, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21219, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:36] Received on robot/coral: {'frame': 21220, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21221, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21223, 'bboxes': [{'id': 1, 'score': 0.976562, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}, {'id': 1, 'score': 0.675781, 'xmin': 0.0, 'ymin': 0.535489, 'xmax': 0.54067, 'ymax': 0.731944}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21224, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21225, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.507825, 'xmax': 0.961873, 'ymax': 0.746117}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21226, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.553512, 'ymin': 0.527651, 'xmax': 1.0, 'ymax': 0.739781}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21227, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.598138, 'ymin': 0.507825, 'xmax': 0.947919, 'ymax': 0.746117}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21228, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}]}
[2026-05-04 10:31:37] Received on robot/coral: {'frame': 21229, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.553512, 'ymin': 0.527651, 'xmax': 1.0, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21230, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.584184, 'ymin': 0.530854, 'xmax': 0.961873, 'ymax': 0.769146}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21231, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.598138, 'ymin': 0.530854, 'xmax': 0.947919, 'ymax': 0.769146}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21232, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.570437, 'ymin': 0.527651, 'xmax': 0.994697, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21233, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.553512, 'ymin': 0.527651, 'xmax': 1.0, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21234, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.570437, 'ymin': 0.527651, 'xmax': 0.994697, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21235, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.553512, 'ymin': 0.527651, 'xmax': 1.0, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21236, 'bboxes': [{'id': 1, 'score': 0.988281, 'xmin': 0.561156, 'ymin': 0.507825, 'xmax': 0.938844, 'ymax': 0.746117}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21237, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.520945, 'ymin': 0.527651, 'xmax': 0.979055, 'ymax': 0.739781}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21238, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.502479, 'ymin': 0.523337, 'xmax': 0.997521, 'ymax': 0.735631}]}
[2026-05-04 10:31:38] Received on robot/coral: {'frame': 21239, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.561156, 'ymin': 0.530854, 'xmax': 0.938844, 'ymax': 0.769146}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21240, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.520945, 'ymin': 0.527651, 'xmax': 0.979055, 'ymax': 0.739781}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21241, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.50267, 'ymin': 0.527651, 'xmax': 0.99733, 'ymax': 0.739781}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21242, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.50267, 'ymin': 0.519189, 'xmax': 0.99733, 'ymax': 0.748244}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21243, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.502479, 'ymin': 0.514868, 'xmax': 0.997521, 'ymax': 0.7441}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21244, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.502479, 'ymin': 0.543853, 'xmax': 0.997521, 'ymax': 0.756147}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21245, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.48273, 'ymin': 0.543853, 'xmax': 1.0, 'ymax': 0.756147}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21247, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.441697, 'ymin': 0.526239, 'xmax': 0.976237, 'ymax': 0.773761}]}
[2026-05-04 10:31:39] Received on robot/coral: {'frame': 21248, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.464795, 'ymin': 0.535384, 'xmax': 0.999335, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21249, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.443471, 'ymin': 0.535384, 'xmax': 1.0, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21250, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.443471, 'ymin': 0.535384, 'xmax': 1.0, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21251, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.443471, 'ymin': 0.535384, 'xmax': 1.0, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21252, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.443471, 'ymin': 0.535384, 'xmax': 1.0, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21253, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.402438, 'ymin': 0.535384, 'xmax': 0.979627, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21254, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.402438, 'ymin': 0.535384, 'xmax': 0.979627, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21255, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.379413, 'ymin': 0.535384, 'xmax': 1.0, 'ymax': 0.764616}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21256, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.402438, 'ymin': 0.526239, 'xmax': 0.979627, 'ymax': 0.773761}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21257, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.379413, 'ymin': 0.526239, 'xmax': 1.0, 'ymax': 0.773761}]}
[2026-05-04 10:31:40] Received on robot/coral: {'frame': 21258, 'bboxes': [{'id': 1, 'score': 0.996094, 'xmin': 0.35455, 'ymin': 0.546756, 'xmax': 1.0, 'ymax': 0.794277}]}
